"[405]450_50-A","[561]610_20-A"
2.490000,22.620001
47.309998,29.580000
28.219999,28.710001
16.600000,3.480000
34.029999,9.570000
39.840000,211.410004
9.960000,6.960000
292.160004,42.630001
159.360001,-1.740000
19.090000,13.920000
2.490000,0.000000
51.459999,2623.050049
62.250000,446.309998
58.930000,362.790009
301.290009,246.210007
136.949997,3043.260010
43.160000,2798.790039
10.790000,-7.830000
400.059998,9498.660156
-4.150000,-10.440001
419.149994,26.100000
24.070000,10.440001
98.769997,1263.239990
73.040001,2633.489990
213.309998,764.729980
51.459999,571.590027
45.649998,26.100000
26.559999,-1.740000
11.620000,449.790009
216.629990,2844.030029
165.169998,13.920000
42.329998,187.919998
4.150000,29.580000
256.470001,4104.660156
132.800003,82.650002
48.139999,328.860016
330.339996,225.330002
366.859985,44.369999
4.150000,54.810001
86.320000,1564.260010
9.960000,73.080002
29.049999,3093.719971
51.459999,1928.790039
37.349998,66.989998
334.489990,12328.770508
229.080002,4729.319824
324.529999,1110.119995
107.070000,237.509995
58.099998,407.160004
15.770000,771.690002
32.369999,153.119995
24.900000,24.360001
30.709999,19.139999
46.480000,6.090000
14.940000,-4.350000
5.810000,8.700000
-11.620000,16.530001
19.090000,13.920000
-11.620000,133.110001
32.369999,18255.210938
267.260010,11221.259766
5.810000,-6.090000
139.440002,18.270000
10.790000,13.050000
16.600000,-1.740000
297.970001,12.180000
68.059998,3414.750000
591.789978,3795.810059
158.529999,540.270020
51.459999,33.930000
230.739990,24218.189453
37.349998,33.930000
46.480000,120.059998
139.440002,-1.740000
30.709999,-1.740000
34.029999,2644.800049
113.709999,2245.469971
13.280000,5242.620117
442.389984,17786.279297
-17.430000,-11.310000
106.239998,13.050000
317.889984,1801.770020
10.790000,156.600006
230.739990,4025.489990
3.320000,31.320000
124.500000,849.989990
-0.830000,30401.279297
224.099991,1997.520020
24.070000,6.090000
83.000000,3788.850098
40.669998,0.870000
455.669983,32.189999
20.750000,154.860001
72.209999,40.020000
74.699997,20.880001
-3.320000,16.530001
15.770000,1679.969971
-6.640000,-2.610000
137.779999,580.289978
8.300000,51.330002
-6.640000,-0.870000
14.110000,87.000000
26.559999,33.930000
131.139999,4078.560059
45.649998,47.849998
9.130000,633.359985
11.620000,15.660000
234.889999,1472.040039
40.669998,1270.199951
20.750000,47.849998
82.169998,1178.849976
92.129997,23246.400391
88.809998,2117.580078
52.289997,1344.150024
404.209991,-6.960000
40.669998,34.799999
142.759995,510.690002
261.449982,6217.890137
35.689999,1594.709961
156.039993,2037.540039
56.439999,38.279999
-4.150000,-5.220000
9.130000,29.580000
8.300000,-11.310000
63.079998,3110.250000
28.219999,-16.530001
622.500000,2728.320068
258.959991,31.320000
107.900002,5017.290039
202.519989,320.160004
273.899994,7214.910156
45.649998,11763.270508
78.849998,2602.169922
32.369999,30.450001
36.520000,2.610000
36.520000,7084.410156
-2.490000,3557.429932
0.830000,-6.960000
70.549995,1046.609985
437.410004,2430.780029
32.369999,-16.530001
19.920000,14.790000
42.329998,3583.530029
227.419998,5917.740234
359.389984,3748.830078
19.920000,3306.870117
490.529999,16.530001
-29.879999,-21.750000
41.500000,3255.540039
28.219999,4697.129883
-4.150000,19.139999
13.280000,19.139999
35.689999,135.720001
149.399994,16.530001
268.089996,1743.479980
33.200001,11.310000
52.289997,2876.219971
36.520000,10417.379883
1287.329956,5559.299805
17.430000,-17.400000
2.490000,18.270000
107.070000,330.600006
44.820000,26.100000
26.559999,3159.840088
-14.110000,44.369999
23.240000,-7.830000
231.569992,15521.669922
73.040001,2136.719971
39.009998,20.880001
12.450000,8.700000
1451.669922,20625.960938
38.180000,4173.390137
467.289978,12153.900391
67.229996,11574.480469
30.709999,4676.250000
22.410000,75.690002
48.969997,134.850006
157.699997,11151.660156
22.410000,442.830017
-8.300000,-0.870000
25.730000,569.849976
57.270000,515.039978
247.339996,2375.100098
133.630005,11512.709961
9.960000,73.949997
58.930000,796.919983
175.129990,782.130005
121.180000,13.920000
14.940000,-0.870000
92.129997,953.520020
6.640000,6495.419922
21.580000,2406.419922
9.130000,50.459999
35.689999,8301.540039
43.160000,7140.089844
317.059998,4766.729980
16.600000,1178.849976
342.789978,16358.610352
37.349998,11273.459961
219.949997,4267.350098
100.430000,13610.280273
125.329994,12.180000
101.259995,186.180008
53.950001,257.519989
156.039993,5798.549805
19.920000,65.250000
8.300000,609.869995
48.139999,4950.299805
55.610001,-46.110001
655.700012,902.190002
3901.000000,2787.479980
10.790000,-0.870000
22.410000,1812.209961
36.520000,6.090000
133.630005,3596.580078
63.910000,2558.669922
175.129990,2814.449951
35.689999,36.540001
9.130000,0.870000
34.029999,52.200001
963.630005,983.970032
26.559999,-0.870000
23.240000,1205.819946
20.750000,38.279999
463.970001,11945.969727
43.989998,9871.889648
82.169998,-0.870000
9.960000,85.260002
489.699982,29.580000
334.489990,17076.359375
412.509979,6873.870117
129.479996,1439.849976
177.619995,4474.410156
298.799988,11438.759766
395.910004,1037.040039
26.559999,75.690002
102.919998,29948.009766
116.199997,5067.750000
21.580000,-13.050000
182.599991,20.010000
121.180000,3960.239990
29.049999,1080.540039
168.489990,-0.870000
57.270000,474.149994
155.209991,2221.110107
477.250000,7421.100098
1629.289917,27162.269531
0.830000,-30.450001
60.590000,53.070000
65.570000,440.220001
12.450000,33.930000
59.759998,57.420002
213.309998,11249.969727
2694.179932,2857.080078
308.759979,3527.850098
13.280000,26.100000
19.090000,7.830000
232.399994,14509.860352
12.450000,87.870003
28.219999,-10.440001
60.590000,311.459991
499.660004,16143.719727
157.699997,3158.100098
268.919983,5170.410156
234.059998,7510.709961
307.100006,6982.620117
39.840000,247.949997
37.349998,6.960000
10.790000,-20.880001
2.490000,0.000000
96.279999,25.230000
322.869995,17327.791016
0.830000,88.739998
28.219999,-9.570000
188.410004,11457.030273
2445.179932,7829.129883
37.349998,296.670013
99.599998,265.350006
26.559999,21.750000
102.919998,307.980011
83.000000,37.410000
83.830002,-38.279999
16.600000,197.490005
48.139999,33.060001
235.720001,14847.419922
158.529999,1201.469971
252.319992,5260.890137
-4.980000,-10.440001
58.930000,18.270000
470.609985,3354.719971
13.280000,11.310000
24.070000,901.320007
28.219999,43.500000
88.809998,26807.310547
266.429993,807.359985
-3.320000,1166.670044
47.309998,31.320000
446.539978,7052.220215
941.219971,163.559998
41.500000,0.870000
246.509995,174.869995
48.969997,1177.109985
123.669998,-14.790000
0.000000,-18.270000
20.750000,10.440001
83.000000,3973.290039
30.709999,72.209999
370.179993,10127.669922
144.419998,6459.750000
0.000000,40.020000
576.019958,13.050000
29.879999,-10.440001
249.830002,2847.510010
86.320000,2376.840088
23.240000,24.360001
17.430000,-6.960000
-1.660000,32.189999
33.200001,36.540001
4.980000,11.310000
169.319992,6950.430176
-5.810000,130.500000
54.779999,-9.570000
260.619995,2046.239990
94.619995,-15.660000
10.790000,161.820007
75.529999,437.610016
18.260000,96.570000
15.770000,276.660004
214.970001,14.790000
231.569992,1262.369995
24.900000,1945.320068
250.659988,5828.129883
244.019989,7277.549805
1941.369995,280.140015
734.549988,3995.040039
555.269958,9635.250000
27.389999,-0.870000
40.669998,384.540009
26.559999,2020.140015
1283.179932,1956.630005
38.180000,-13.050000
15.770000,72.209999
131.139999,1693.890015
28.219999,388.019989
-9.130000,-14.790000
152.720001,36880.171875
4.980000,17.400000
27.389999,180.089996
-3.320000,15.660000
385.119995,33.060001
19.920000,41.760002
42.329998,6.090000
38.180000,59.160000
37.349998,18.270000
209.159988,3529.590088
35.689999,17114.640625
22.410000,127.020004
60.590000,7701.240234
-30.709999,-6.960000
100.430000,1686.060059
47.309998,905.669983
29.049999,26.969999
30.709999,3724.469971
33.200001,61.770000
77.189995,-13.050000
46.480000,-7.830000
9.130000,1816.560059
37.349998,41.760002
-5.810000,107.010002
402.549988,3296.429932
34.029999,18221.279297
34.860001,33.060001
213.309998,17496.570312
-29.879999,-8.700000
47.309998,70.470001
55.610001,13.920000
51.459999,121.800003
4704.439941,52.200001
53.119999,2469.929932
141.929993,182.699997
53.119999,311.459991
-4.980000,17627.070312
155.209991,910.890015
17.430000,17.400000
113.709999,31033.769531
453.179993,9711.809570
-3.320000,5.220000
26.559999,8867.040039
71.379997,20.880001
62.250000,92.220001
28.219999,16.530001
368.519989,153.119995
23.240000,18.270000
310.419983,2101.919922
7.470000,2352.479980
68.889999,60.900002
2.490000,6.960000
17.430000,63.510002
43.989998,28.710001
-12.450000,-5.220000
267.260010,4052.459961
128.649994,668.160034
-0.830000,17.400000
-14.940000,0.000000
34.029999,15.660000
48.139999,282.750000
188.410004,3598.320068
101.259995,2878.830078
42.329998,48.720001
213.309998,5975.160156
166.000000,6628.530273
35.689999,24.360001
23.240000,227.940002
401.720001,3241.620117
16.600000,148857.875000
38.180000,17.400000
58.930000,9392.520508
96.279999,-3.480000
-0.830000,14.790000
34.860001,45.240002
38.180000,2.610000
34.860001,1325.010010
151.889999,2588.250000
182.599991,1891.380005
40.669998,20.880001
102.919998,2536.050049
618.349976,184.440002
91.299995,1231.050049
17.430000,0.870000
205.839996,216.630005
58.099998,37.410000
6.640000,-7.830000
278.880005,252.300003
121.180000,-1.740000
11.620000,60147.449219
11.620000,-24.360001
503.809998,1143.180054
813.399963,5967.330078
33.200001,189.660004
48.139999,2458.620117
683.919983,1603.410034
34.029999,16.530001
9.130000,-16.530001
193.389999,2167.169922
5.810000,3438.239990
9.960000,21.750000
62.250000,1713.030029
337.809998,15081.450195
11.620000,40.889999
30.709999,65303.070312
102.919998,671.640015
163.509995,25375.291016
40.669998,354.089996
9.130000,19.139999
319.549988,707.309998
186.750000,10519.169922
42.329998,76.559998
21.580000,1737.390015
776.049988,6335.339844
144.419998,46.980000
229.909988,69.599998
9.130000,12.180000
58.930000,54.810001
24.070000,39.150002
25.730000,23.490000
297.970001,1083.150024
9.960000,69.599998
14.110000,13.050000
173.470001,1482.479980
209.159988,1596.449951
295.479980,390.630005
85.489998,5387.910156
8.300000,67.860001
24.070000,13.920000
29.879999,3101.550049
184.259995,2633.489990
-0.830000,75.690002
220.779999,839.549988
31.539999,137.460007
252.319992,1134.479980
73.040001,273.179993
29.879999,63.510002
88.809998,46.980000
41.500000,20.010000
34.860001,18639.750000
34.860001,29.580000
73.869995,210.540009
263.940002,58.290001
920.469971,52869.031250
487.209991,56737.050781
105.409996,5715.899902
14.940000,3.480000
14.940000,-16.530001
87.979996,455.880005
5.810000,93.959999
20.750000,26.969999
82.169998,240.990005
21.580000,30.450001
187.580002,10349.520508
31.539999,16773.599609
264.769989,1888.770020
68.059998,4761.510254
44.820000,1090.979980
24.070000,180.960007
34.029999,53.939999
17.430000,-20.010000
13.280000,6607.649902
48.139999,27.840000
55.610001,45454.019531
20.750000,31.320000
0.000000,25.230000
9.960000,11.310000
149.399994,6370.140137
46.480000,21929.220703
1240.020020,1958.369995
1097.260010,80913.476562
18.260000,152.250000
188.410004,415.860016
22.410000,1326.750000
7.470000,118.320000
863.200012,45.240002
7.470000,33.060001
9.130000,729.929993
38.180000,40.889999
24.070000,294.929993
40.669998,200.100006
106.239998,1289.339966
13.280000,26.969999
278.880005,3526.110107
2787.969971,1476.390015
39.009998,26.100000
-10.790000,-11.310000
377.649994,16405.589844
24.900000,5886.419922
49.799999,1499.880005
197.539993,3865.409912
148.569992,234.029999
-14.940000,1124.910034
113.709999,17.400000
97.110001,3909.780029
282.199982,672.510010
42.329998,40.020000
440.729980,51661.468750
152.720001,5.220000
19.920000,727.320007
140.270004,2222.850098
19.090000,-2.610000
629.969971,1050.089966
73.869995,2361.179932
39.009998,448.920013
6.640000,73.080002
148.569992,3300.780029
21.580000,10.440001
1.660000,-13.050000
1.660000,66.120003
8.300000,13.920000
3.320000,84.389999
448.199982,8454.660156
68.059998,4.350000
352.750000,274.920013
143.589996,-17.400000
170.149994,3197.250000
231.569992,8837.459961
272.239990,6245.729980
17.430000,111.360001
-14.110000,6.090000
26.559999,0.870000
2.490000,12.180000
-20.750000,99.180000
-11.620000,-0.870000
247.339996,19402.740234
33.200001,-28.710001
11.620000,52.200001
333.660004,5140.830078
-1.660000,-5.220000
43.989998,34.799999
14.110000,-12.180000
17.430000,76.559998
43.160000,3840.179932
150.229996,370.619995
46.480000,13.050000
193.389999,2886.659912
49.799999,489.809998
-12.450000,9397.740234
32.369999,37.410000
9.960000,22.620001
21.580000,-21.750000
44.820000,5782.020020
461.479980,70.470001
28.219999,-12.180000
818.380005,14.790000
92.129997,10941.990234
109.559998,6212.669922
136.119995,16365.570312
261.449982,2834.459961
44.820000,33.060001
42.329998,5644.560059
53.950001,2897.969971
129.479996,1097.069946
630.799988,3998.520020
292.989990,14258.429688
466.459991,8496.419922
18.260000,68.730003
22.410000,394.110016
39.009998,46.980000
10.790000,72.209999
-2.490000,20277.960938
433.259979,7621.200195
25.730000,-12.180000
229.080002,16805.791016
218.289993,6230.939941
19.920000,4.350000
21.580000,66.989998
584.320007,7.830000
83.000000,4852.859863
328.679993,393.239990
134.459991,5478.390137
26.559999,3.480000
251.489990,1074.449951
52.289997,81.779999
13.280000,60.029999
361.049988,2789.219971
181.769989,34.799999
146.910004,1937.489990
412.509979,-26.100000
-9.960000,700.349976
7.470000,30.450001
28.219999,63.510002
102.919998,5489.700195
518.750000,38703.691406
45.649998,-0.870000
80.510002,-15.660000
32.369999,19.139999
522.899963,8455.530273
32.369999,670.770020
32.369999,82.650002
205.839996,6789.479980
502.979980,17.400000
224.099991,3371.250000
35.689999,6.960000
188.410004,635.099976
122.839996,3677.489990
9.130000,2.610000
79.680000,3038.040039
280.540009,724.710022
18.260000,32.189999
24.070000,-4.350000
44.820000,772.559998
301.290009,8238.900391
-4.980000,207.930008
13.280000,44000.250000
17.430000,6.090000
26.559999,-17.400000
3.320000,39.150002
1055.760010,5970.810059
29.879999,26.969999
47.309998,75631.710938
13.280000,2.610000
14.940000,20625.089844
145.250000,160.949997
-4.150000,-13.050000
155.209991,720.359985
-8.300000,5831.609863
111.220001,30143.759766
106.239998,66.120003
341.959991,1736.520020
538.669983,15883.589844
72.209999,3272.939941
36.520000,56.549999
467.289978,719.489990
2.490000,-16.530001
107.900002,3915.870117
75.529999,238.380005
4.980000,29.580000
131.139999,1857.449951
328.679993,99.180000
706.329956,2245.469971
13.280000,245.339996
78.849998,11167.320312
129.479996,140632.015625
19.090000,13.920000
-10.790000,-12.180000
29.049999,3975.899902
117.029999,131.369995
44.820000,1087.500000
-2.490000,-18.270000
246.509995,34.799999
195.050003,3115.469971
27.389999,1368.510010
29.049999,7600.319824
162.679993,3180.719971
249.000000,4131.629883
-11.620000,3573.959961
274.729980,19.139999
126.989998,28.710001
46.480000,32.189999
92.959999,1567.739990
6.640000,39.150002
2725.719971,10022.400391
5.810000,231.419998
46.480000,32.189999
-24.070000,-1.740000
3.320000,80.040001
128.649994,23861.490234
223.269989,3.480000
16.600000,2839.679932
-14.110000,-10.440001
70.549995,1218.869995
-13.280000,26.969999
14.110000,22.620001
-4.150000,10.440001
17.430000,-7.830000
24.900000,25.230000
38.180000,394.110016
1.660000,4895.490234
10.790000,13.050000
-6.640000,34.799999
18.260000,3.480000
23.240000,34.799999
375.989990,11402.219727
224.099991,31469.640625
166.000000,11996.429688
-14.940000,20.010000
72.209999,160.080002
617.519958,36.540001
375.989990,15.660000
447.369995,8911.410156
31.539999,-15.660000
404.209991,1002.239990
214.970001,1686.060059
-4.980000,10.440001
-2.490000,309.720001
4.980000,0.000000
400.059998,20050.019531
28.219999,123.540001
5.810000,-12.180000
39.009998,-18.270000
